id,subway_proximity
21473761,400
21474497,500
21474832,else
21474885,300
21475999,400
21476123,400
21476604,400
21477282,800
21477403,400
21477816,500
21481778,600
21483653,600
21483857,600
21484161,400
21485026,500
21485174,400
21485695,600
21485867,700
21486004,400
21486201,500
21486579,500
21487004,200
21487220,300
21488093,500
21489266,300
21489407,400
21489753,500
21490120,600
21490301,400
21490751,300
21490787,300
21490894,else
21491135,else
21491460,1000
21496794,300
21497189,800
21498344,400
21499536,200
21499719,else
21500449,200
21501184,else
21501295,300
21501507,300
21501622,400
21502547,else
21502902,1000
21503589,300
21503830,500
21504381,300
21504532,300
21504803,300
21504818,400
21504961,800
21505197,400
21505275,800
21505666,100
21512039,300
21512337,700
21512357,400
21512977,100
21513143,400
21513332,500
21514099,400
21514294,600
21514623,900
21515092,600
21515431,200
21516275,400
21516411,300
21516443,800
21516649,400
21517530,else
21517564,800
21518777,500
21519958,400
21520497,else
21524324,200
21524489,500
21524671,800
21524675,else
21526187,300
21527378,300
21527485,300
21527655,400
21528329,400
21528682,300
21528920,700
21529148,500
21529679,400
21530044,600
21530389,200
21530562,400
21531023,500
21531318,1000
21535750,500
21535963,300
21536775,300
21537886,200
21538855,200
21539105,200
21539835,400
21540035,800
21540062,else
21540314,else
21540496,700
21540737,900
21541423,100
21541783,800
21546050,else
21546425,900
21547318,300
21547791,1000
21548054,600
21548325,200
21548449,500
21549450,300
21549541,600
21549554,300
21549636,300
21549850,700
21549879,300
21549898,100
21550105,900
21550242,300
21550302,else
21550437,else
21550717,700
21550720,300
21550808,200
21550933,400
21551617,200
21551787,300
21551817,else
21558111,400
21558144,500
21558456,700
21559273,600
21559636,600
21560584,500
21561860,200
21561964,400
21562024,500
21562307,else
21562330,400
21562548,800
21563750,400
21563815,400
21564252,300
21564493,300
21564547,300
21564596,400
21564599,800
21564694,300
21564733,1000
21565383,700
21565540,600
21565682,500
21566103,700
21566311,400
21566845,900
21566887,else
21566909,500
21567303,300
21568069,700
21568187,700
21568341,else
21568479,500
21568652,800
21568943,200
21569763,600
21570741,200
21577066,400
21577526,100
21577679,400
21577773,700
21577856,600
21578157,500
21578513,300
21578592,700
21579960,700
21580765,300
21581375,500
21581457,700
21581545,else
21581879,else
21582010,700
21582170,600
21583199,600
21583472,700
21584047,500
21586883,300
21587326,100
21587838,300
21588023,800
21588805,800
21589646,300
21589780,200
21589992,500
21590125,400
21591672,500
21591942,100
21592051,300
21592157,300
21592198,else
21592497,300
21592694,else
21593310,else
21593919,300
21594091,200
21594210,200
21595314,400
21595950,800
21596013,300
21596214,300
21596520,400
21596559,900
21596854,900
21597223,800
21597684,800
21598186,500
21601631,200
21602731,700
21603901,200
21604003,500
21604766,400
21604823,400
21605495,900
21605900,else
21607402,300
21607796,900
21607905,300
21608234,400
21608855,700
21609205,500
21609424,700
21609701,300
21609824,500
21610489,400
21610552,600
21610946,600
21612043,500
21612193,500
21612477,600
21616841,600
21618022,700
21618858,700
21618966,400
21619277,300
21619569,else
21619743,500
21620322,600
21620762,300
21620789,200
21621154,500
21621231,else
21621926,300
21622153,100
21622558,600
21622909,600
21623610,else
21624428,500
21624567,800
21624775,500
21624828,500
21625317,500
21625502,700
21627791,500
21627794,500
21627938,600
21628066,400
21628183,500
21628640,100
21629318,100
21629751,500
21630186,500
21630372,800
21631186,100
21631407,500
21631581,600
21631882,400
21632527,400
21632690,600
21632846,800
21633212,700
21633295,700
21633327,900
21633395,100
21633621,300
21633631,700
21634030,100
21634282,600
21634979,800
21635015,400
21635125,900
21635240,300
21635399,500
21635457,400
21635623,400
21636155,400
21636897,else
21638538,200
21640455,800
21642393,400
21642874,400
21642995,else
21643210,300
21643550,300
21643702,200
21643957,400
21644783,800
21644811,700
21645706,400
21645769,500
21645894,400
21646320,400
21646375,else
21646774,else
21646838,400
21647076,400
21647976,500
21648143,300
21648513,300
21649044,100
21649171,800
21649172,200
21649523,600
21649695,600
21650258,500
21651023,400
21651270,300
21652744,600
21655971,else
21656310,200
21658519,200
21659073,800
21659494,500
21659702,700
21660113,500
21660214,400
21660363,300
21660742,500
21660787,600
21661235,200
21661292,500
21661580,400
21662801,300
21662950,300
21664152,800
21664702,600
21665632,400
21665842,700
21665966,500
21666229,400
21666331,100
21666641,600
21666679,else
21666958,100
21667120,500
21667189,500
21667615,500
21667658,500
21667733,200
21668437,400
21668647,900
21669322,300
21669411,700
21672349,1000
21673998,500
21674032,500
21675209,500
21675338,400
21676358,200
21676677,300
21676769,300
21677053,200
21677335,1000
21677581,600
21677637,else
21678001,500
21678034,100
21678477,600
21678587,600
21679463,400
21679639,600
21680413,800
21680639,800
21680914,700
21682272,200
21682816,300
21682924,100
21683178,600
21683372,300
21683672,300
21683921,600
21684019,400
21684804,400
21685016,300
21685062,200
21688734,else
21689998,300
21691896,200
21692066,400
21692641,200
21693544,300
21693657,800
21694344,400
21694908,700
21695292,300
21695338,400
21695365,500
21695415,400
21695845,300
21695929,300
21696833,500
21698168,500
21698180,500
21698351,800
21698446,else
21698534,800
21698837,900
21699294,1000
21700026,500
21700305,300
21700378,400
21700414,600
21700582,200
21700909,1000
21701058,500
21701158,else
21701695,900
21703548,600
21703746,500
21706896,600
21707614,800
21707762,300
21709374,400
21709723,500
21709727,600
21709891,300
21710003,200
21710807,500
21710913,500
21711085,600
21711690,400
21711746,800
21712433,100
21713358,900
21713419,200
21713495,600
21713551,800
21714177,200
21714930,else
21715410,900
21715655,300
21715735,200
21715749,400
21716197,600
21716449,600
21716508,500
21716772,800
21718049,500
21718529,300
21721040,else
21721836,200
21721946,400
21722921,400
21723212,400
21723666,else
21724762,600
21725929,200
21725963,200
21726358,400
21726826,400
21727407,200
21727418,400
21727923,500
21727957,700
21728093,600
21728589,800
21728670,300
21728681,600
21729121,700
21729245,else
21730099,900
21730105,1000
21730366,500
21730735,else
21732716,300
21733463,300
21733510,300
21733545,600
21733997,900
21734761,1000
21735642,300
21736059,600
21736164,300
21736598,300
21736682,500
21736808,200
21737389,500
21737409,500
21737535,400
21737594,600
21738018,600
21738084,600
21738176,200
21738540,400
21738608,400
21738886,400
21739035,400
21739264,900
21739781,else
21739805,else
21740055,500
21740278,500
21740615,500
21740756,100
21740858,400
21741106,800
21741118,100
21745018,400
21745569,else
21745600,500
21746100,300
21747136,500
21747137,100
21748242,300
21750219,300
21750553,300
21751275,100
21751524,500
21751907,300
21752471,200
21752545,100
21752839,400
21752880,800
21753002,600
21753255,300
21753773,600
21754221,400
21754369,500
21754827,600
21754860,500
21754946,300
21755486,200
21755710,700
21755954,400
21756084,500
21756425,else
21762095,300
21762160,500
21762711,100
21762776,300
21762969,600
21763302,600
21764245,700
21764576,else
21764778,500
21765318,800
21765794,900
21765895,200
21766169,400
21766524,700
21766776,500
21767656,400
21767672,200
21767943,600
21769473,200
21769501,900
21769638,400
21769940,200
21769981,400
21770068,400
21770277,400
21770746,800
21771006,400
21771041,700
21771395,1000
21771454,700
21771486,500
21771502,200
21771881,600
21772083,400
21772258,600
21774455,900
21777252,600
21778446,else
21779257,500
21780343,400
21780433,100
21780501,400
21780915,600
21781196,500
21781507,500
21781515,400
21781648,400
21781859,400
21781983,300
21782140,700
21782158,600
21783251,200
21783298,400
21783619,500
21783724,500
21784156,300
21784437,700
21785354,600
21785385,300
21785426,500
21785453,400
21786337,500
21786780,100
21786868,200
21786958,200
21787094,300
21787703,else
21788114,200
21788688,400
21788734,300
21789289,400
21794374,700
21794522,200
21794873,400
21796185,700
21796834,else
21797359,100
21797820,500
21797928,500
21798411,800
21798471,200
21798589,400
21798722,500
21799111,200
21799291,else
21799470,1000
21800401,500
21800445,100
21800820,600
21801370,200
21801514,200
21801520,100
21802458,300
21802684,else
21802923,300
21803004,300
21803103,300
21804158,200
21804600,500
21804666,500
21804933,400
21805468,else
21809773,900
21810203,500
21810316,else
21810960,500
21811156,400
21811663,800
21811946,500
21812347,300
21812980,200
21813179,300
21813407,400
21813491,else
21813560,300
21813814,200
21814527,200
21814812,400
21814906,300
21815771,500
21815831,700
21815842,100
21816278,400
21816442,500
21816519,400
21816522,800
21816757,1000
21817150,400
21817570,300
21817889,900
21817961,400
21818110,else
21818641,800
21822599,600
21822611,300
21822619,else
21822750,300
21822768,else
21823574,else
21823815,600
21823931,900
21824124,300
21824323,400
21824416,200
21824420,700
21824734,300
21824864,400
21825081,300
21825464,700
21825573,700
21825897,200
21825923,200
21826195,300
21826266,300
21826282,400
21826403,else
21827276,700
21827355,500
21827363,else
21827433,600
21828071,500
21828822,500
21828988,400
21829006,300
21829161,600
21829714,600
21829821,600
21830694,400
21833222,600
21833559,400
21833654,100
21833755,1000
21834156,100
21834484,else
21834937,300
21835336,500
21835893,400
21836092,700
21836176,500
21836315,800
21836461,500
21836784,300
21837063,800
21837620,400
21838658,200
21838873,else
21838962,500
21839021,600
21839960,100
21843831,900
21844040,500
21844210,500
21844221,300
21844377,200
21844499,100
21844578,300
21845154,700
21845187,600
21845780,700
21846856,400
21848241,300
21849210,500
21849509,600
21849942,200
21850082,600
21850183,600
21850364,200
21850427,300
21850834,else
21851016,200
21851100,600
21851228,500
21851368,200
21851390,300
21851570,300
21851586,500
21851700,200
21851931,600
21852060,800
21852211,300
21852332,400
21852466,200
21853347,400
21857734,400
21857913,500
21859065,200
21859249,400
21859359,300
21859466,900
21859658,300
21860011,100
21860693,100
21861551,200
21861819,100
21862155,400
21862803,500
21863385,400
21863411,400
21863836,400
21864653,900
21864747,200
21865416,200
21865637,400
21865904,600
21866923,900
21867029,200
21867216,100
21867375,100
21867440,500
21867598,400
21867710,200
21867749,200
21867771,600
21868116,600
21868424,600
21868427,400
21868813,200
21868918,600
21868933,200
21869051,500
21869057,400
21869167,200
21869409,300
21869546,400
21870396,500
21871576,1000
21875621,600
21876299,else
21877219,400
21877231,600
21877426,else
21877805,200
21878080,300
21878449,400
21879516,300
21879760,500
21880038,400
21880580,400
21881602,400
21881605,600
21881709,300
21881810,200
21881963,600
21882745,400
21883309,500
21883986,800
21883990,400
21884025,1000
21884206,500
21884557,400
21884602,700
21884758,500
21885522,800
21885544,900
21885667,200
21885677,700
21885860,400
21885914,600
21889698,800
21890848,400
21891406,500
21891982,500
21892073,300
21892596,400
21892706,300
21892834,500
21893129,200
21893604,200
21893658,300
21894437,100
21894785,300
21895071,600
21895262,600
21896267,200
21896537,100
21896552,500
21897759,200
21897775,400
21897845,300
21898551,300
21898567,500
21898686,300
21898732,800
21899241,100
21899473,300
21899575,600
21899794,600
21899939,300
21900721,400
21901025,else
21901156,200
21902630,600
21906858,200
21907036,200
21907240,300
21907615,200
21907916,1000
21907941,200
21908120,200
21908184,200
21908265,200
21909291,200
21909717,800
21913309,500
21913782,300
21913811,300
21913859,1000
21914314,600
21914499,1000
21915201,300
21919913,500
21920061,400
21921178,300
21921608,500
21921707,700
21922035,else
21922071,400
21922407,200
21922639,700
21923390,500
21923649,700
21923722,500
21923996,400
21924203,500
21924586,500
21924630,600
21924815,600
21925948,400
21925970,300
21926117,400
21926198,500
21926279,else
21926432,500
21926844,400
21926893,400
21927300,else
21929935,300
21930306,800
21931508,500
21931557,500
21931779,900
21931979,800
21932693,400
21932977,600
21933065,600
21933372,900
21933635,200
21933725,100
21933777,100
21933969,300
21934181,300
21934202,300
21934318,200
21934465,100
21934601,400
21934873,300
21935245,400
21935339,400
21935551,500
21935569,400
21935727,300
21935921,300
21936014,200
21936033,else
21936073,600
21936080,400
21936288,600
21936550,else
21937197,800
21937306,400
21937451,600
21938049,600
21938508,700
21939323,200
21939817,500
21942269,400
21942371,300
21942606,else
21942984,300
21943047,400
21943938,400
21945438,700
21945454,400
21945556,300
21945851,200
21945886,500
21946495,300
21946665,500
21946776,500
21947011,400
21947012,300
21947039,500
21947062,100
21947114,200
21947260,300
21947445,400
21947959,900
21948222,700
21948560,300
21948571,200
21948799,600
21949305,700
21949815,else
21950012,400
21950138,300
21950350,200
21950927,200
21950963,200
21951042,600
21951077,100
21951184,else
21955216,500
21956264,else
21958076,700
21958889,else
21959523,600
21959695,400
21959796,600
21960412,400
21960589,200
21960659,700
21960720,300
21961462,500
21962437,400
21962864,400
21963398,300
21963418,800
21963428,800
21963575,600
21963723,300
21964400,500
21964596,700
21964623,300
21965110,300
21965119,200
21965717,400
21965948,200
21966051,300
21966351,200
21966390,300
21966418,else
21966432,600
21966498,500
21966592,100
21966757,600
21966758,800
21966880,500
21967259,700
21967332,400
21967336,400
21967378,400
21967523,300
21967562,600
21967615,500
21967654,100
21967751,800
21967835,else
21968568,500
21969058,700
21970259,300
21970350,400
21970487,400
21971593,700
21972082,600
21972403,500
21972697,1000
21973631,800
21973767,300
21975315,100
21975709,500
21976874,300
21977042,300
21977693,500
21977987,300
21978019,300
21978281,300
21978366,700
21978558,400
21979050,300
21979387,500
21979566,200
21979587,600
21979890,700
21979898,900
21980316,500
21980586,700
21980711,600
21980723,200
21981036,400
21981313,500
21981703,800
21981789,200
21981845,else
21982096,300
21982177,400
21982223,600
21982333,400
21982534,300
21982618,100
21982630,300
21982707,300
21982758,300
21982995,700
21983066,500
21983105,700
21983211,500
21983275,700
21983362,500
21983547,600
21983780,200
21984139,800
21984170,900
21984189,200
21984232,500
21984342,100
21984356,400
21985066,100
21985070,200
21985279,400
